1475256359117,insert,1,'A'
1475256359814,insert,2,'nexo'
1475256368828,insert,6,'\n'
1475256370971,insert,7,'\n'
1475256390894,insert,8,'0'
1475256390894,insert,9,'.'
1475256391546,insert,10,' '
1475256393845,delete,10,10
1475256394292,delete,9,9
1475256395126,insert,9,')'
1475256396572,insert,8,'('
1475256397686,insert,7,'\n'
1475256398421,insert,8,'S'
1475256399906,insert,9,'up'
1475256400329,insert,11,'uestos'
1475256403916,insert,21,' '
1475256406924,insert,22,'E'
1475256407401,insert,23,'l '
1475256407808,insert,25,'air'
1475256408245,insert,28,'e s'
1475256408694,insert,31,'e co'
1475256409114,insert,35,'n'
1475256409614,insert,36,'si'
1475256410361,insert,38,'de'
1475256410712,insert,40,'ra '
1475256411188,insert,43,'F'
1475256412054,insert,44,'l'
1475256412382,delete,44,44
1475256412382,delete,43,43
1475256413534,insert,43,'fl'
1475256413868,insert,45,'uido'
1475256414294,insert,49,' '
1475256414791,insert,50,'Ne'
1475256415316,insert,52,'w'
1475256415628,insert,53,'to'
1475256416484,insert,55,'ni'
1475256416839,insert,57,'ano'
1475256421306,insert,60,' e'
1475256422601,insert,62,' '
1475256422916,insert,63,'incom'
1475256423535,insert,68,'pres'
1475256424000,insert,72,'ib'
1475256425481,insert,74,'le'
1475256427326,insert,76,'\n'
1475256433598,insert,77,'('
1475256434032,insert,78,'1'
1475256434890,insert,79,')'
1475256438274,delete,77,79
1475256439261,insert,77,'(1) '
1475256439566,delete,80,80
1475256440223,delete,77,79
1475256440688,insert,77,'(1) '
1475256473175,insert,81,'E'
1475256473822,insert,82,'xiste gr'
1475256474276,insert,90,'ave'
1475256475689,insert,93,'da'
1475256476076,insert,95,'d '
1475256482087,delete,96,96
1475256483663,delete,95,95
1475256483663,delete,94,94
1475256483663,delete,93,93
1475256483663,delete,92,92
1475256483663,delete,91,91
1475256483663,delete,90,90
1475256483663,delete,89,89
1475256484237,delete,88,88
1475256484237,delete,87,87
1475256484237,delete,86,86
1475256484237,delete,85,85
1475256484237,delete,84,84
1475256484237,delete,83,83
1475256484237,delete,82,82
1475256484237,delete,81,81
1475256484738,insert,81,'La'
1475256486132,insert,83,' '
1475256487328,insert,84,'fu'
1475256488830,insert,86,'er'
1475256489230,insert,88,'za de '
1475256490042,delete,93,93
1475256490042,delete,92,92
1475256490423,delete,91,91
1475256499321,delete,90,90
1475256499321,delete,89,89
1475256499627,delete,88,88
1475256499627,delete,87,87
1475256500166,delete,86,86
1475256500166,delete,85,85
1475256500166,delete,84,84
1475256500808,insert,84,'a'
1475256501258,insert,85,'cel'
1475256501700,insert,88,'er'
1475256502015,insert,90,'a'
1475256502683,insert,91,'ci'
1475256503035,insert,93,'ón d'
1475256503607,insert,97,'e g'
1475256505061,insert,100,'ra'
1475256505328,insert,102,'vedad'
1475256505810,insert,107,' '
1475256507121,insert,108,'so'
1475256507499,insert,110,'lo'
1475256507885,insert,112,' t'
1475256508354,insert,114,'iene'
1475256509776,insert,118,' '
1475256510189,insert,119,'componen'
1475256510646,insert,127,'tye'
1475256511135,delete,129,129
1475256511135,delete,128,128
1475256511135,insert,128,'e'
