1480793965612,insert,1,'E'
1480793977190,insert,2,'l queacer humano '
1480793980202,insert,7,'h'
1480793985916,insert,20,'\n'
1480794011733,insert,21,'\n'
1480794162441,insert,22,'E'
1480794163484,insert,23,'l '
1480794164496,insert,25,'que'
1480794165444,insert,28,'g'
1480794166831,delete,28,28
1480794167959,insert,28,'hacer '
1480794169067,insert,34,'h'
1480794170122,insert,35,'uma'
1480794171124,insert,38,'no '
1480794216153,insert,41,'de'
1480794217327,insert,43,'sde '
1480794218533,insert,47,'el'
1480794219784,insert,49,' '
1480794220911,insert,50,'c'
1480794222041,delete,50,50
1480794222041,insert,50,'o'
1480794223015,insert,51,'rigen'
1480794223983,insert,56,' '
1480794225060,insert,57,'ha es'
1480794226208,insert,62,'tado'
1480794227239,insert,66,' li'
1480794228288,insert,69,'mita'
1480794228803,insert,73,'do '
1480794230131,insert,76,'po'
1480794231052,insert,78,'r '
1480794232170,insert,80,'la'
1480794233320,insert,82,'s'
1480794236347,delete,82,82
1480794236347,delete,81,81
1480794238373,insert,81,'as'
1480794239600,insert,83,' ne'
1480794241784,insert,86,'cesid'
1480794242729,insert,91,'ads'
1480794243694,delete,93,93
1480794243694,insert,93,'es '
1480794244014,insert,96,'bá'
1480794245234,insert,98,'s'
1480794246115,insert,99,'si'
1480794247079,insert,101,'cas '
1480794252614,delete,99,99
1480794304562,delete,103,103
1480794304959,insert,103,', '
1480794306516,insert,105,'y '
1480794307526,insert,107,'son '
1480794308581,insert,111,'es'
1480794309668,insert,113,'tá'
1480794310677,insert,115,'s ac'
1480794310895,insert,119,'cion'
1480794312011,insert,123,'es '
1480794313189,insert,126,'las '
1480794313486,insert,130,'se'
1480794314681,insert,132,' '
1480794315616,insert,133,'han'
1480794316730,insert,136,' pro'
1480794317749,delete,139,139
1480794317749,insert,139,'i'
1480794318712,insert,140,'ve'
1480794319737,insert,142,'liad'
1480794321003,insert,146,'o '
1480794321965,insert,148,'por e'
1480794327488,delete,137,146
1480794327488,insert,137,'privilegiado'
1480794329116,insert,155,'l '
1480794330290,insert,157,'rst'
1480794331378,delete,159,159
1480794331378,delete,158,158
1480794331378,insert,158,'es'
1480794332492,insert,160,'to '
1480794336112,delete,111,115
1480794336112,insert,111,'estas'
1480794359191,insert,130,'qu'
1480794360177,insert,132,'e '
1480794453177,insert,158,'s'
1480794454177,insert,159,'obre '
1480794456191,insert,173,'de'
1480794457311,insert,175,' '
1480794458408,insert,176,'las '
1480794459302,insert,180,'ac'
1480794459669,insert,182,'tivi'
1480794460905,insert,186,'d'
1480794461911,insert,187,'ade'
1480794462772,insert,190,'s '
1480794463832,delete,191,191
1480794466963,insert,191,'.'
1480794468018,insert,192,' '
1480794488893,insert,193,'p'
1480794489886,insert,194,'eor '
1480794491067,delete,197,197
1480794491067,delete,196,196
1480794491067,delete,195,195
1480794491067,delete,194,194
1480794491067,delete,193,193
1480794492007,insert,193,'Pe'
1480794492444,insert,195,'ro es '
1480794493883,insert,201,'el'
1480794495027,insert,203,' q'
1480794496066,insert,205,'ue'
1480794500113,insert,207,'ha'
1480794501026,insert,209,'cer e'
1480794502112,delete,213,213
1480794502112,insert,213,'hum'
1480794503013,insert,216,'an'
1480794504033,insert,218,'o el'
1480794504533,insert,222,' que '
1480794535759,insert,227,'ha'
1480794536862,insert,229,' per'
1480794537796,insert,233,'miti'
1480794538960,insert,237,'do'
1480794540024,insert,239,' el'
1480794541130,insert,242,' '
1480794561060,delete,242,242
1480794561060,delete,241,241
1480794562043,delete,240,240
1480794583328,insert,240,'de'
1480794584393,insert,242,' ac'
1480794585488,insert,245,'tivi'
1480794586578,insert,249,'dades '
1480794587008,insert,255,'no'
1480794588119,insert,257,' '
1480794589168,insert,258,'bás'
1480794590480,insert,261,'si'
1480794591432,delete,262,262
1480794591432,delete,261,261
1480794592536,insert,261,'i'
1480794593657,insert,262,'cas '
1480794606462,delete,241,241
1480794606462,delete,241,241
1480794607766,delete,240,240
1480794621849,insert,240,'la '
1480794622720,insert,243,'rea'
1480794623745,insert,246,'liza'
1480794624247,insert,250,'ció'
1480794625283,insert,253,'n '
1480794626368,insert,255,'de a'
1480794627393,delete,258,258
1480794660176,delete,280,280
1480794661985,insert,280,','
1480794663080,insert,281,' '
1480794698873,insert,282,'la'
1480794700649,insert,284,'s '
1480794701209,insert,286,'cua'
1480794702667,insert,289,'les'
1480794703763,insert,292,' s'
1480794704707,insert,294,'e ha'
1480794705249,insert,298,'n i'
1480794705650,insert,301,'do '
1480794707012,insert,304,'a'
1480794707339,insert,305,'mplia'
1480794708548,insert,310,'ndo'
1480794708886,insert,313,' '
1480794710602,insert,314,'ta'
1480794713595,insert,316,'nt'
1480794714741,insert,318,'o'
1480794715130,insert,319,' '
1480794716110,insert,320,'com'
1480794717282,insert,323,'o e'
1480794718294,insert,326,'l s'
1480794719237,insert,329,'er '
1480794720345,insert,332,'huma'
1480794721437,insert,336,'no '
1480794722479,insert,339,'ha qu'
1480794723671,insert,344,'er'
