1476025829994,insert,1,'j'
1476025854421,insert,2,'Rúbrica Informe de laboratorio Biología Celular – BT3102 1. Resumen 1.1 Debe ser autocontenido, explicando los puntos más relevantes del informe. Se expone el procedimiento brevemente. Debe contener los objetivos y los resultados más importantes obtenidos. 2. Introducción 2.1 Marco teórico: Contiene toda la teoría necesaria para comprender la experiencia en laboratorio y contestar a las preguntas propuestas. Debe ir referenciado. 2.2 Objetivos: En la introducción se deben identificar el o los objetivos de la experiencia. Es recomendable diferenciar un objetivo general y objetivos específicos. 3. Materiales y metodología 3.1 Se enumeran los materiales utilizados. 3.2 En la metodología se expone el procedimiento de la experiencia de manera clara, para que cualquier otra persona pueda replicar lo que se hizo en el laboratorio. 4. Resultados 4.1 Presentar los resultados de la experiencia en forma de tablas y observaciones. 5. Discusiones 5.1 Se debe discutir sobre los resultados obtenidos, las respuestas del cuestionario, dificultades en la realización de la experiencia, confiabilidad de sus resultados, errores asociados, etc. 6. Conclusiones 6.1 Se presentan las conclusiones brevemente con respecto a los objetivos propuestos en un principio y sin repetir las discusiones. Solo se puede concluir con respecto a lo discutido. 7. Bibliografía 7.1 Toda la información del marco teórico debe ir debidamente referenciada. La bibliografía puede consistir en libros, páginas webs, tesis, revistas científicas, etc. Se cita según la normativa habitual de escuela'
1476025855911,delete,1,1
1476025861143,insert,58,'\n'
1476025862252,insert,59,'\n'
1476025868521,insert,71,'\n'
1476025870548,delete,72,72
1476025871584,delete,72,72
1476025871584,delete,72,72
1476025875161,insert,258,'\n'
1476025877618,insert,275,'\n'
1476025880901,insert,436,'\n'
1476025885838,insert,603,'\n'
1476025887406,insert,633,'\n'
1476025889481,insert,676,'\n'
1476025891579,insert,843,'\n'
1476025894327,insert,857,'\n'
1476025897156,insert,941,'\n'
1476025901673,insert,1150,'\n'
1476025903315,insert,1167,'\n'
1476025907832,insert,1368,'\n'
1476025910550,delete,1370,1582
1476025913312,delete,1168,1352
1476025924867,delete,958,958
1476025926062,delete,958,958
1476025926062,delete,958,958
1476025935670,delete,858,941
1476025940899,delete,858,858
1476025944050,delete,677,843
1476025947332,delete,634,674
1476025948870,delete,634,634
1476025949275,delete,634,634
1476025950749,delete,604,604
1476026155151,insert,886,'\n'
1476026156365,insert,887,'\n'
1476026156365,insert,888,'\n'
1476026156365,insert,889,'\n'
1476026156365,insert,890,'\n'
1476026156365,insert,891,'\n'
1476026156365,insert,892,'\n'
