1459192300289,1c4bc3c491cefb2,insert,1,'Descripción División el Teniente \nGrupo 8: Tamara Faúndez-Patricia Navarro. '
1459192312807,1c4bc3c491cefb2,insert,13,'P'
1459192313616,1c4bc3c491cefb2,insert,14,'or'
1459192314098,1c4bc3c491cefb2,insert,16,'ce'
1459192315149,1c4bc3c491cefb2,delete,17,17
1459192315149,1c4bc3c491cefb2,delete,16,16
1459192315475,1c4bc3c491cefb2,delete,15,15
1459192315475,1c4bc3c491cefb2,delete,14,14
1459192317590,1c4bc3c491cefb2,insert,14,'ro'
1459192318124,1c4bc3c491cefb2,insert,16,'ce'
1459192318497,1c4bc3c491cefb2,insert,18,'so'
1459192319060,1c4bc3c491cefb2,insert,20,' '
1459192319740,1c4bc3c491cefb2,insert,21,'i'
1459192320176,1c4bc3c491cefb2,insert,22,'nd'
1459192321055,1c4bc3c491cefb2,insert,24,'us'
1459192321427,1c4bc3c491cefb2,insert,26,'tr'
1459192321926,1c4bc3c491cefb2,insert,28,'ial'
1459192322310,1c4bc3c491cefb2,insert,31,' '
1459192326717,1c4bc3c491cefb2,delete,13,13
1459192326967,1c4bc3c491cefb2,insert,13,'p'
1459192331262,1c4bc3c491cefb2,insert,32,'\n'
1459192335566,1c4bc3c491cefb2,insert,97,'\n'
1459192342072,1c4bc3c491cefb2,insert,97,'\n'
1459192360040,6cf4a6d08afe5fe7,insert,97,'\n'
1459192360989,6cf4a6d08afe5fe7,insert,98,'En este reporte se debe incluir la descripción del proceso productivo que se lleva \na cabo en la empresa seleccionada.\nSe pide describir la equipos, transformaciones físico-químicas, y condiciones generales \ndel proceso productivo, enfatizando la importancia del equipo de reacción que se estudiará.\n\nIMPORTANTE: recordar que el reporte no debe tener más de dos (2) páginas de\nextensión máxima en su cuerpo principal, y la información complementaria debe\nir en Anexos. Poner especial preocupación en la redacción y la ortografía del reporte.'
1459192376329,6cf4a6d08afe5fe7,insert,97,'\n'
1459192376329,6cf4a6d08afe5fe7,insert,98,'\n'
1459192389846,6cf4a6d08afe5fe7,delete,400,641
1459194146117,6cf4a6d08afe5fe7,insert,98,'\n'
1459194146869,6cf4a6d08afe5fe7,insert,99,'E'
1459194147611,6cf4a6d08afe5fe7,insert,100,'l '
1459194148385,6cf4a6d08afe5fe7,insert,102,'pr'
1459194149108,6cf4a6d08afe5fe7,insert,104,'oc'
1459194149620,6cf4a6d08afe5fe7,insert,106,'eso'
1459194150345,6cf4a6d08afe5fe7,insert,109,' de '
1459194221003,6cf4a6d08afe5fe7,insert,416,'*'
1459194268118,6cf4a6d08afe5fe7,insert,113,'o'
1459194268764,6cf4a6d08afe5fe7,insert,114,'bten'
1459194270118,6cf4a6d08afe5fe7,insert,118,'ci'
1459194270814,6cf4a6d08afe5fe7,insert,120,'ón de co'
1459194271513,6cf4a6d08afe5fe7,insert,128,'bre'
1459194272290,6cf4a6d08afe5fe7,insert,131,' meta'
1459194273054,6cf4a6d08afe5fe7,insert,136,'lico'
1459194273642,6cf4a6d08afe5fe7,insert,140,' '
1459194284234,6cf4a6d08afe5fe7,delete,132,139
1459194284234,6cf4a6d08afe5fe7,insert,132,'metálico'
1459194284234,6cf4a6d08afe5fe7,delete,140,140
1459194285133,6cf4a6d08afe5fe7,insert,140,' '
1459194296903,6cf4a6d08afe5fe7,delete,140,140
1459194297668,6cf4a6d08afe5fe7,insert,140,', '
1459194298413,6cf4a6d08afe5fe7,insert,142,'puede'
1459194299025,6cf4a6d08afe5fe7,insert,147,' ser'
1459194299898,6cf4a6d08afe5fe7,insert,151,' lle'
1459194300757,6cf4a6d08afe5fe7,insert,155,'va'
1459194301428,6cf4a6d08afe5fe7,insert,157,'do a '
1459194302823,6cf4a6d08afe5fe7,insert,162,'ca'
1459194303433,6cf4a6d08afe5fe7,insert,164,'do de '
1459194304600,6cf4a6d08afe5fe7,insert,170,'do'
1459194305272,6cf4a6d08afe5fe7,insert,172,'s '
1459194306094,6cf4a6d08afe5fe7,insert,174,'fo'
1459194306765,6cf4a6d08afe5fe7,delete,175,175
1459194307837,6cf4a6d08afe5fe7,insert,175,'or'
1459194308407,6cf4a6d08afe5fe7,insert,177,'mas'
1459194309167,6cf4a6d08afe5fe7,insert,180,', de'
1459194310524,6cf4a6d08afe5fe7,insert,184,'pen'
1459194311212,6cf4a6d08afe5fe7,insert,187,'diendo'
1459194312042,6cf4a6d08afe5fe7,insert,193,' de las'
1459194312851,6cf4a6d08afe5fe7,delete,199,199
1459194313473,6cf4a6d08afe5fe7,insert,199,' com'
1459194314046,6cf4a6d08afe5fe7,insert,203,'po'
1459194314550,6cf4a6d08afe5fe7,insert,205,'sici'
1459194315305,6cf4a6d08afe5fe7,insert,209,'ón'
1459194315843,6cf4a6d08afe5fe7,insert,211,' del'
1459194316509,6cf4a6d08afe5fe7,insert,215,' min'
1459194316984,6cf4a6d08afe5fe7,insert,219,'ar'
1459194317842,6cf4a6d08afe5fe7,insert,221,'l'
1459194318318,6cf4a6d08afe5fe7,insert,222,' '
1459194318789,6cf4a6d08afe5fe7,delete,222,222
1459194318789,6cf4a6d08afe5fe7,delete,221,221
1459194319269,6cf4a6d08afe5fe7,delete,220,220
1459194319269,6cf4a6d08afe5fe7,delete,219,219
1459194320326,6cf4a6d08afe5fe7,insert,219,'e'
1459194320729,6cf4a6d08afe5fe7,insert,220,'ra'
1459194321211,6cf4a6d08afe5fe7,insert,222,'l e'
1459194322089,6cf4a6d08afe5fe7,insert,225,'x'
1459194322582,6cf4a6d08afe5fe7,insert,226,'tra'
1459194323228,6cf4a6d08afe5fe7,insert,229,'íd'
1459194323676,6cf4a6d08afe5fe7,insert,231,'o'
1459194325069,6cf4a6d08afe5fe7,insert,232,','
1459194325512,6cf4a6d08afe5fe7,insert,233,' '
1459194341378,6cf4a6d08afe5fe7,delete,162,165
1459194341378,6cf4a6d08afe5fe7,insert,162,'cabo'
1459194345571,6cf4a6d08afe5fe7,delete,233,233
1459194345933,6cf4a6d08afe5fe7,delete,232,232
1459194346531,6cf4a6d08afe5fe7,insert,232,'. '
1459194347814,6cf4a6d08afe5fe7,insert,234,'P'
1459194348454,6cf4a6d08afe5fe7,insert,235,'a'
1459194349097,6cf4a6d08afe5fe7,insert,236,'ra'
1459194349583,6cf4a6d08afe5fe7,insert,238,' el'
1459194350054,6cf4a6d08afe5fe7,insert,241,' ca'
1459194350543,6cf4a6d08afe5fe7,insert,244,'so '
1459194351193,6cf4a6d08afe5fe7,insert,247,'de'
1459194351757,6cf4a6d08afe5fe7,insert,249,' u'
1459194352155,6cf4a6d08afe5fe7,insert,251,'n m'
1459194352469,6cf4a6d08afe5fe7,insert,254,'in'
1459194353009,6cf4a6d08afe5fe7,insert,256,'era'
1459194353416,6cf4a6d08afe5fe7,insert,259,'l '
1459194354346,6cf4a6d08afe5fe7,insert,261,'co'
1459194355081,6cf4a6d08afe5fe7,insert,263,'n '
1459194362532,6cf4a6d08afe5fe7,delete,264,264
1459194362982,6cf4a6d08afe5fe7,delete,263,263
1459194363540,6cf4a6d08afe5fe7,delete,262,262
1459194363964,6cf4a6d08afe5fe7,delete,261,261
1459194364869,6cf4a6d08afe5fe7,insert,261,'su'
1459194365458,6cf4a6d08afe5fe7,insert,263,'l'
1459194365992,6cf4a6d08afe5fe7,insert,264,'g'
1459194366637,6cf4a6d08afe5fe7,delete,264,264
1459194366637,6cf4a6d08afe5fe7,insert,264,'fu'
1459194367195,6cf4a6d08afe5fe7,insert,266,'rado'
1459194367819,6cf4a6d08afe5fe7,insert,270,' '
1459194368332,6cf4a6d08afe5fe7,insert,271,'s'
1459194368785,6cf4a6d08afe5fe7,insert,272,'e '
1459194369809,6cf4a6d08afe5fe7,insert,274,'y'
1459194370208,6cf4a6d08afe5fe7,delete,274,274
1459194370744,6cf4a6d08afe5fe7,insert,274,'ut'
1459194371172,6cf4a6d08afe5fe7,insert,276,'ili'
1459194371633,6cf4a6d08afe5fe7,insert,279,'za'
1459194372234,6cf4a6d08afe5fe7,insert,281,'n '
1459194373109,6cf4a6d08afe5fe7,insert,283,'pr'
1459194373649,6cf4a6d08afe5fe7,insert,285,'oce'
1459194374534,6cf4a6d08afe5fe7,insert,288,'sos '
1459194375363,6cf4a6d08afe5fe7,insert,292,'p'
1459194375804,6cf4a6d08afe5fe7,insert,293,'ir'
1459194376265,6cf4a6d08afe5fe7,insert,295,'ome'
1459194376790,6cf4a6d08afe5fe7,insert,298,'t'
1459194377305,6cf4a6d08afe5fe7,insert,299,'alur'
1459194377831,6cf4a6d08afe5fe7,insert,303,'gi'
1459194379203,6cf4a6d08afe5fe7,insert,305,'co'
1459194379520,6cf4a6d08afe5fe7,insert,307,'s,'
1459194379996,6cf4a6d08afe5fe7,insert,309,' '
1459194381192,6cf4a6d08afe5fe7,delete,309,309
