1490739025701,insert,1,'1\tIntroducción\n\nGoogle Drive es una popular plataforma de almacenamiento en la nube introducido por Google en 2012. Una de sus principales características es proveer una suite de aplicaciones web tipo Microsoft Office, entre los cuales cuenta con un editor de textos conocido como Docs. A diferencia del Word clásico y la mayoría de los editores de texto, Docs posee dos cualidades que lo hacen una fuente de datos que antes sólo podían ser conseguidos de manera intrusiva y con un esfuerzo especial: primero, su servicio de sincronización de archivos permite que más de un usuario esté trabajando en un mismo documento a la vez, y segundo, cada documento mantiene un historial de los cambios ocurridos en él registrados con una precisión de milésimas de segundo y prácticamente sin agregación alguna. Por esto, Docs aparece como una herramienta idónea para la investigación lingüística, en particular si se trata sobre el proceso de producción de texto de forma individual y colectiva en la era digital. Sin embargo, la disponibilidad de información no es suficiente: Nuevas herramientas se hacen necesarias para poder manejar y estudiar la información producida al ritmo de las nuevas tecnologías.\nLa visualización, técnica que de a poco se ha ido conformando en su propio campo dentro de la ciencia, es la forma que tenemos de acercar a nuestros sentidos las grandes cantidades de datos y hacerlos perceptibles de la mejor manera, i.e, tratando de aprovechar las capacidades de procesamiento de nuestro cerebro. Visualizaciones se desarrollan de manera independiente cada vez que se encuentra una fuente de datos que prometa ser capitalizable (y hoy en día, cualquier fuente de datos lo es). Con la aparición de Internet, las redes sociales y el movimiento de la economía hacia una de la información y el knowledge worker, la visualización se ve cada vez más demandada y, en el área de visualización de texto en particular, hay una tendencia creciente a la producción de estas visualizaciones (según TextVis).\nGoogle Drive no sólo representa una importante fuente de datos, nunca antes en producción masiva, sino un nuevo desafío para la visualización. En el fondo, nos enfrentamos a un nuevo tipo de dato, al cual llamaremos ‘texto-en-producción’. El texto-en-producción no es lo mismo que el, ya más común, texto versionado. El texto-en-producción se puede definir como la secuencia temporal de cambios atómicos que llevan a un documento de un estado a otro, mientras que el texto versionado vendría a ser una determinada colección de agregaciones de estos cambios atómicos: si el texto versionado es como una secuencia de fotos de un documento en diferentes momentos, el texto-en-producción vendría a ser un video ininterrumpido de su vida completa. Ésto quiere dar a entender que la información que podemos extraer de un documento de texto de Google Docs es mucho mayor que la contenida en cualquier versión determinada del documento. Mientras lo que tengamos en frente sea algo parecido a un documento, lo que estaremos viendo es sólo una superficie, la punta del iceberg. En las palabras de Grésillon y Perrin (2014), “Lo escrito (el producto) busca superar la escritura (el proceso)”, es decir, un documento está terminado en la medida en que ha terminado de borrar las trazas de su propia elaboración.\nEn términos informáticos, un texto-en-producción no tiene la misma estructura que el texto simple (un string) o el texto versionado (una secuencia de strings). El texto-en-producciòn es una serie de operaciones (inserción, eliminación) local y temporalmente determinadas. Se puede ver como que cada elemento de esta serie corresponde a un ‘delta’ de texto. Es por esta razón que visualizaciones existentes para texto versionado no son de utilidad en lo más mínimo para este tipo de datos, que presentan una riqueza mucho mayor. Hasta donde fue posible conocer, no existen visualizaciones desarrolladas para este particular tipo de dato, a pesar de que, como se expone en la sección Trabajos relacionados, puede ser de un gran valor para la investigación relacionada con la lingüística y la atribución de autoría.\nEl texto-en-producción es la información más detallada de cómo un texto fue escrito, desde el punto de vista del mismo texto. La lingüística siempre se enfrenta al problema de la doble caja negra [insertar cita], no podemos conocer las condiciones en las que fue producido. Sin embargo, gracias al nivel de detalle del registro de Docs, podemos conocer los diferentes ritmos del autor, sus errores, sus decisiones, patrones de edición, toda la rica dinámica de la escritura, o al menos de su manifestación a través de la máquina de escribir digital.\nEn este trabajo se desarrolla una exploración visual del texto en producción, hecha específicamente para trabajar con los datos que podemos conseguir con la API de Google Drive, que pretende explorar el texto-en-producción como un nuevo tipo de dato y a través de sus mismas posibilidades de visualización. A la vez como una evaluación del potencial de esta información y del uso de la visualización para darla a conocer de manera útil.\nLos datos para este trabajo fueron obtenidos...\n'
1490742170191,insert,5162,'\n'
1490742171411,insert,5163,'\n'
1490742187507,delete,5163,5163
1490932691265,delete,1859,1859
1490932693132,delete,1858,1858
1490932693132,delete,1857,1857
1490932694074,delete,1856,1856
1490932694520,delete,1855,1855
1490932694520,delete,1854,1854
1490932695597,delete,1853,1853
1490932698213,delete,1874,1874
1490932699940,insert,1874,' '
1490932705132,delete,1854,1857
1490932710634,delete,1854,1873
1490932717311,insert,1854,'mandada y, en el áre'
1490932742521,delete,1853,1853
1490932743044,insert,1853,'a ve'
1490932744009,insert,1857,'z m'
1490932744423,insert,1860,'ás '
1490932744724,insert,1863,'de'
1490932770112,delete,2311,2311
1490932772150,delete,2297,2297
1490932809317,delete,2760,2780
1490932809317,insert,2760,'gin'
1490932809693,insert,2763,'ifi'
1490932811425,delete,2765,2765
1490932811425,delete,2764,2764
1490932811621,delete,2763,2763
1490932811621,delete,2762,2762
1490932811621,delete,2761,2761
1490932811925,delete,2760,2760
1490932812714,insert,2760,'si'
1490932813716,insert,2762,'g'
1490932814761,insert,2763,'nific'
1490932815112,insert,2768,'A'
1490932816044,delete,2768,2768
1490932816044,insert,2768,'a'
1490932997211,delete,2871,2926
1490932997211,insert,2871,'con'
1490932997430,insert,2874,'ce'
1490932997688,insert,2876,'n'
1490932998122,insert,2877,'tra'
1490932999130,insert,2880,'da '
1490932999630,insert,2883,'en una '
1490933001041,insert,2890,'co'
1490933001459,insert,2892,'lecc'
1490933008386,insert,2896,'i´'
1490933009290,delete,2897,2897
1490933009290,insert,2897,'ón'
1490933010230,insert,2899,' de '
1490933011169,insert,2903,'vers'
1490933012263,insert,2907,'iones'
1490933367175,delete,2914,3284
1490933368507,insert,2914,'\n'
1490933374575,delete,2913,2913
1490934269341,insert,3271,'Mientras lo que tengamos en frente sea algo parecido a un documento, lo que estaremos viendo es sólo una superficie, la punta del iceberg. En las palabras de Grésillon y Perrin (2014), “Lo escrito (el producto) busca superar la escritura (el proceso)”, es decir, un documento está terminado en la medida en que ha terminado de borrar las trazas de su propia elaboración.\n'
1490934278615,delete,3271,3641
1490934298253,delete,3421,3427
1490934298253,insert,3421,'com'
1490934299198,insert,3424,'pleijdad'
1490934300367,delete,3431,3431
1490934301541,delete,3430,3430
1490934301541,delete,3429,3429
1490934301541,delete,3428,3428
1490934301541,delete,3427,3427
1490934302495,insert,3427,'jidad'
1490934312459,delete,3433,3438
1490934498914,insert,3440,'Mientras lo que tengamos en frente sea algo parecido a un documento, lo que estaremos viendo es sólo una superficie, la punta del iceberg. En las palabras de Grésillon y Perrin (2014), “Lo escrito (el producto) busca superar la escritura (el proceso)”, es decir, un documento está terminado en la medida en que ha terminado de borrar las trazas de su propia elaboración.\n'
1490934607900,insert,3440,'\n'
1490935262106,delete,3441,3810
1490935263688,delete,3440,3440
1490935270132,insert,3725,'\n'
1490935274364,insert,3726,'\n'
1490935277419,insert,3727,'Mientras lo que tengamos en frente sea algo parecido a un documento, lo que estaremos viendo es sólo una superficie, la punta del iceberg. En las palabras de Grésillon y Perrin (2014), “Lo escrito (el producto) busca superar la escritura (el proceso)”, es decir, un documento está terminado en la medida en que ha terminado de borrar las trazas de su propia elaboración.'
1490935360871,delete,3440,3440
1490935409765,delete,4647,5083
1490935416906,insert,3724,'\n'
1490935417214,insert,3725,'En este trabajo se desarrolla una exploración visual del texto en producción, hecha específicamente para trabajar con los datos que podemos conseguir con la API de Google Drive, que pretende explorar el texto-en-producción como un nuevo tipo de dato y a través de sus mismas posibilidades de visualización. A la vez como una evaluación del potencial de esta información y del uso de la visualización para darla a conocer de manera útil.\n'
1490935784078,delete,3803,3902
1490935849722,delete,3803,3930
1490935849722,insert,3803,'a'
1490935854394,insert,3758,' d'
